id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	metabolite	UKB_label	UKB_name	ng_anno_label	INTERVAL_label	UKB_name2	UKB_unit	UKB_class	UKB_subclass	UKB_subclass_unit	ng_anno_raw.label	ng_anno_class	ng_anno_subclass	ng_anno_label3	ng_anno_label.no.units	INTERVAL_doc_name	INTERVAL_abbr_to_use	INTERVAL_full_name	UKB_derived	ng_anno_derived
BMI	sYaKNd	S_HDL_CE_pct_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	-0.0603381470052636	0.0349787298349023	0.0845283069587916	shdlcepct	shdlcepct	S_HDL_CE_pct	shdlcepct	shdlce_	Cholesteryl esters to total lipids ratio in small HDL	%	Relative lipoprotein lipid concentrations	Small HDL ratios		Cholesterol esters in small HDL to total lipids in small HDL ratio (%)	Lipoprotein subclasses ratios	Small HDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	S-HDL-CE_%	S-HDL-CE_percent	Cholesterol esters to total lipids ratio in small HDL	yes	yes
BMI	sYaKNd	S_HDL_CE_pct_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	-0.0829698031924758	0.0316544832388334	0.00876446222215094	shdlcepct	shdlcepct	S_HDL_CE_pct	shdlcepct	shdlce_	Cholesteryl esters to total lipids ratio in small HDL	%	Relative lipoprotein lipid concentrations	Small HDL ratios		Cholesterol esters in small HDL to total lipids in small HDL ratio (%)	Lipoprotein subclasses ratios	Small HDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	S-HDL-CE_%	S-HDL-CE_percent	Cholesterol esters to total lipids ratio in small HDL	yes	yes
BMI	sYaKNd	S_HDL_CE_pct_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	-0.0696865434511205	0.112958105024738	0.537818677972196	shdlcepct	shdlcepct	S_HDL_CE_pct	shdlcepct	shdlce_	Cholesteryl esters to total lipids ratio in small HDL	%	Relative lipoprotein lipid concentrations	Small HDL ratios		Cholesterol esters in small HDL to total lipids in small HDL ratio (%)	Lipoprotein subclasses ratios	Small HDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	S-HDL-CE_%	S-HDL-CE_percent	Cholesterol esters to total lipids ratio in small HDL	yes	yes
BMI	SZ4mok	Total_P_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	-0.392635468467492	0.129774369784054	0.0027288919774895	totalp	totalp	Total_P	NA	NA	Total concentration of lipoprotein particles	mmol/l	Lipoprotein particle concentrations	Lipoprotein particle concentrations		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
BMI	SZ4mok	Total_P_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	-0.189503519278187	0.0351133899317866	6.78014511277743e-08	totalp	totalp	Total_P	NA	NA	Total concentration of lipoprotein particles	mmol/l	Lipoprotein particle concentrations	Lipoprotein particle concentrations		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
BMI	SZ4mok	Total_P_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	-0.195774867223124	0.029852693398793	5.45231402116968e-11	totalp	totalp	Total_P	NA	NA	Total concentration of lipoprotein particles	mmol/l	Lipoprotein particle concentrations	Lipoprotein particle concentrations		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
BMI	SZ4mok	Total_P_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	-0.243281888579415	0.117568807797864	0.0394973076558104	totalp	totalp	Total_P	NA	NA	Total concentration of lipoprotein particles	mmol/l	Lipoprotein particle concentrations	Lipoprotein particle concentrations		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
BMI	sz5tZB	M_LDL_C_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	-0.286680791821048	0.176442921038294	0.105411948458531	mldlc	mldlc	M_LDL_C	mldlc	mldlc	Cholesterol in medium LDL	mmol/l	Lipoprotein subclasses	Medium LDL	average diameter 23 nm	Total cholesterol in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Total cholesterol (mmol/l)	Total cholesterol	M-LDL-C	M-LDL-C	Total cholesterol in medium LDL	no	no
BMI	sz5tZB	M_LDL_C_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	-0.00499697273659999	0.0344657404004813	0.884723691606605	mldlc	mldlc	M_LDL_C	mldlc	mldlc	Cholesterol in medium LDL	mmol/l	Lipoprotein subclasses	Medium LDL	average diameter 23 nm	Total cholesterol in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Total cholesterol (mmol/l)	Total cholesterol	M-LDL-C	M-LDL-C	Total cholesterol in medium LDL	no	no
BMI	sz5tZB	M_LDL_C_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	-0.0467135027859054	0.0405522556246438	0.249348390469562	mldlc	mldlc	M_LDL_C	mldlc	mldlc	Cholesterol in medium LDL	mmol/l	Lipoprotein subclasses	Medium LDL	average diameter 23 nm	Total cholesterol in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Total cholesterol (mmol/l)	Total cholesterol	M-LDL-C	M-LDL-C	Total cholesterol in medium LDL	no	no
BMI	sz5tZB	M_LDL_C_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	0.00700130452959424	0.141215189416686	0.960495531573442	mldlc	mldlc	M_LDL_C	mldlc	mldlc	Cholesterol in medium LDL	mmol/l	Lipoprotein subclasses	Medium LDL	average diameter 23 nm	Total cholesterol in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Total cholesterol (mmol/l)	Total cholesterol	M-LDL-C	M-LDL-C	Total cholesterol in medium LDL	no	no
BMI	t5naRj	L_LDL_L_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	-0.36587874897203	0.181573479946021	0.0449212842955358	lldll	lldll	L_LDL_L	lldll	lldll	Total lipids in large LDL	mmol/l	Lipoprotein subclasses	Large LDL	average diameter 25.5 nm	Total lipids in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Total lipids (mmol/l)	Total lipids	L-LDL-L	L-LDL-L	Total lipids in large LDL	no	no
BMI	t5naRj	L_LDL_L_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	-0.0862999676978939	0.0361503363014583	0.0169748447528475	lldll	lldll	L_LDL_L	lldll	lldll	Total lipids in large LDL	mmol/l	Lipoprotein subclasses	Large LDL	average diameter 25.5 nm	Total lipids in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Total lipids (mmol/l)	Total lipids	L-LDL-L	L-LDL-L	Total lipids in large LDL	no	no
BMI	t5naRj	L_LDL_L_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	-0.14806483944497	0.0416974671474764	0.000383870665793955	lldll	lldll	L_LDL_L	lldll	lldll	Total lipids in large LDL	mmol/l	Lipoprotein subclasses	Large LDL	average diameter 25.5 nm	Total lipids in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Total lipids (mmol/l)	Total lipids	L-LDL-L	L-LDL-L	Total lipids in large LDL	no	no
BMI	t5naRj	L_LDL_L_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	0.018755782807399	0.124526686924875	0.880393639562313	lldll	lldll	L_LDL_L	lldll	lldll	Total lipids in large LDL	mmol/l	Lipoprotein subclasses	Large LDL	average diameter 25.5 nm	Total lipids in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Total lipids (mmol/l)	Total lipids	L-LDL-L	L-LDL-L	Total lipids in large LDL	no	no
BMI	tlx690	Phosphatidylc_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	-0.284431499005767	0.124704696263396	0.0233610789715153	phosphatidylc	phosphatidylc	Phosphatidylc	pc	pc	Phosphatidylcholines	mmol/l	Other lipids	Other lipids		Phosphatidylcholine and other cholines (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	Phosphatidylcholine + other cholines (mmol/l)	Phosphatidylcholine + other cholines	PC	PC	Phosphatidylcholine and other cholines	no	no
BMI	tlx690	Phosphatidylc_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	-0.191590862010313	0.03339076778903	9.58919967733422e-09	phosphatidylc	phosphatidylc	Phosphatidylc	pc	pc	Phosphatidylcholines	mmol/l	Other lipids	Other lipids		Phosphatidylcholine and other cholines (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	Phosphatidylcholine + other cholines (mmol/l)	Phosphatidylcholine + other cholines	PC	PC	Phosphatidylcholine and other cholines	no	no
BMI	tlx690	Phosphatidylc_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	-0.190082706762146	0.0285871471632505	2.94616967488106e-11	phosphatidylc	phosphatidylc	Phosphatidylc	pc	pc	Phosphatidylcholines	mmol/l	Other lipids	Other lipids		Phosphatidylcholine and other cholines (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	Phosphatidylcholine + other cholines (mmol/l)	Phosphatidylcholine + other cholines	PC	PC	Phosphatidylcholine and other cholines	no	no
BMI	tlx690	Phosphatidylc_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	-0.248351590456665	0.117884942628957	0.0360883643196483	phosphatidylc	phosphatidylc	Phosphatidylc	pc	pc	Phosphatidylcholines	mmol/l	Other lipids	Other lipids		Phosphatidylcholine and other cholines (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	Phosphatidylcholine + other cholines (mmol/l)	Phosphatidylcholine + other cholines	PC	PC	Phosphatidylcholine and other cholines	no	no
BMI	tmkJGU	M_LDL_CE_pct_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	0.0339284313084599	0.132457811766814	0.798039730101331	mldlcepct	mldlcepct	M_LDL_CE_pct	mldlcepct	mldlce_	Cholesteryl esters to total lipids ratio in medium LDL	%	Relative lipoprotein lipid concentrations	Medium LDL ratios		Cholesterol esters in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	M-LDL-CE_%	M-LDL-CE_percent	Cholesterol esters to total lipids ratio in medium LDL	yes	yes
BMI	tmkJGU	M_LDL_CE_pct_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	0.12423275718734	0.0346423343198739	0.000335590400040393	mldlcepct	mldlcepct	M_LDL_CE_pct	mldlcepct	mldlce_	Cholesteryl esters to total lipids ratio in medium LDL	%	Relative lipoprotein lipid concentrations	Medium LDL ratios		Cholesterol esters in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	M-LDL-CE_%	M-LDL-CE_percent	Cholesterol esters to total lipids ratio in medium LDL	yes	yes
BMI	tmkJGU	M_LDL_CE_pct_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	0.126371957601412	0.0303585010085569	3.14568850485731e-05	mldlcepct	mldlcepct	M_LDL_CE_pct	mldlcepct	mldlce_	Cholesteryl esters to total lipids ratio in medium LDL	%	Relative lipoprotein lipid concentrations	Medium LDL ratios		Cholesterol esters in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	M-LDL-CE_%	M-LDL-CE_percent	Cholesterol esters to total lipids ratio in medium LDL	yes	yes
BMI	tmkJGU	M_LDL_CE_pct_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	0.128519745863887	0.114307118809638	0.2618951362813	mldlcepct	mldlcepct	M_LDL_CE_pct	mldlcepct	mldlce_	Cholesteryl esters to total lipids ratio in medium LDL	%	Relative lipoprotein lipid concentrations	Medium LDL ratios		Cholesterol esters in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	M-LDL-CE_%	M-LDL-CE_percent	Cholesterol esters to total lipids ratio in medium LDL	yes	yes
BMI	tsTaXq	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	0.0614494847592618	0.151967478516616	0.686278312912428	vldlpl	vldlpl	VLDL_PL	NA	NA	Phospholipids in VLDL	mmol/l	Phospholipids	Phospholipids		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
BMI	tsTaXq	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	0.132861394744209	0.0353231955541695	0.000169027586925679	vldlpl	vldlpl	VLDL_PL	NA	NA	Phospholipids in VLDL	mmol/l	Phospholipids	Phospholipids		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
BMI	tsTaXq	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	0.118239096159046	0.034805913297511	0.000681045884215557	vldlpl	vldlpl	VLDL_PL	NA	NA	Phospholipids in VLDL	mmol/l	Phospholipids	Phospholipids		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
BMI	tsTaXq	VLDL_PL_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	0.0911166495043316	0.119636760465657	0.446974721223315	vldlpl	vldlpl	VLDL_PL	NA	NA	Phospholipids in VLDL	mmol/l	Phospholipids	Phospholipids		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
BMI	TvIDgo	non_HDL_C_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	-0.305026949419042	0.175184421292983	0.0828265084664221	nonhdlc	nonhdlc	non_HDL_C	NA	NA	Total cholesterol minus HDL-C	mmol/l	Cholesterol	Cholesterol		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
BMI	TvIDgo	non_HDL_C_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	-0.0528644227923371	0.0352724531001439	0.133939723702326	nonhdlc	nonhdlc	non_HDL_C	NA	NA	Total cholesterol minus HDL-C	mmol/l	Cholesterol	Cholesterol		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
BMI	TvIDgo	non_HDL_C_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	-0.104779726829535	0.0402193203045459	0.00918182884005673	nonhdlc	nonhdlc	non_HDL_C	NA	NA	Total cholesterol minus HDL-C	mmol/l	Cholesterol	Cholesterol		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
BMI	TvIDgo	non_HDL_C_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	0.00419047543154694	0.129948327284885	0.974299339187589	nonhdlc	nonhdlc	non_HDL_C	NA	NA	Total cholesterol minus HDL-C	mmol/l	Cholesterol	Cholesterol		NA	NA	NA	NA	NA	NA	NA	NA	no	NA
BMI	TWBlF2	M_LDL_P_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	-0.240212083881972	0.167873844737254	0.15364812206269	mldlp	mldlp	M_LDL_P	mldlp	mldlp	Concentration of medium LDL particles	mmol/l	Lipoprotein subclasses	Medium LDL	average diameter 23 nm	Concentration of medium LDL particles (mol/l)	Lipoprotein subclasses	Medium LDL	Particle concentration (mol/l)	Particle concentration	M-LDL-P	M-LDL-P	Concentration of medium LDL particles	no	no
BMI	TWBlF2	M_LDL_P_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	-0.0106279475745021	0.0352859994910534	0.763266213816482	mldlp	mldlp	M_LDL_P	mldlp	mldlp	Concentration of medium LDL particles	mmol/l	Lipoprotein subclasses	Medium LDL	average diameter 23 nm	Concentration of medium LDL particles (mol/l)	Lipoprotein subclasses	Medium LDL	Particle concentration (mol/l)	Particle concentration	M-LDL-P	M-LDL-P	Concentration of medium LDL particles	no	no
BMI	TWBlF2	M_LDL_P_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	-0.0338473775996989	0.0385558894025043	0.380009781236703	mldlp	mldlp	M_LDL_P	mldlp	mldlp	Concentration of medium LDL particles	mmol/l	Lipoprotein subclasses	Medium LDL	average diameter 23 nm	Concentration of medium LDL particles (mol/l)	Lipoprotein subclasses	Medium LDL	Particle concentration (mol/l)	Particle concentration	M-LDL-P	M-LDL-P	Concentration of medium LDL particles	no	no
BMI	TWBlF2	M_LDL_P_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	-0.0227934452233436	0.131516211515787	0.862538862227441	mldlp	mldlp	M_LDL_P	mldlp	mldlp	Concentration of medium LDL particles	mmol/l	Lipoprotein subclasses	Medium LDL	average diameter 23 nm	Concentration of medium LDL particles (mol/l)	Lipoprotein subclasses	Medium LDL	Particle concentration (mol/l)	Particle concentration	M-LDL-P	M-LDL-P	Concentration of medium LDL particles	no	no
BMI	u9OArP	L_VLDL_PL_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	0.158113914324501	0.149658003543173	0.291712316672076	lvldlpl	lvldlpl	L_VLDL_PL	lvldlpl	lvldlpl	Phospholipids in large VLDL	mmol/l	Lipoprotein subclasses	Large VLDL	average diameter 53.6 nm	Phospholipids in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Phospholipids (mmol/l)	Phospholipids	L-VLDL-PL	L-VLDL-PL	Phospholipids in large VLDL	no	no
BMI	u9OArP	L_VLDL_PL_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	0.19762617546922	0.0351262623165508	1.84259258697112e-08	lvldlpl	lvldlpl	L_VLDL_PL	lvldlpl	lvldlpl	Phospholipids in large VLDL	mmol/l	Lipoprotein subclasses	Large VLDL	average diameter 53.6 nm	Phospholipids in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Phospholipids (mmol/l)	Phospholipids	L-VLDL-PL	L-VLDL-PL	Phospholipids in large VLDL	no	no
BMI	u9OArP	L_VLDL_PL_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	0.202318529254261	0.034272661986175	3.56508105598563e-09	lvldlpl	lvldlpl	L_VLDL_PL	lvldlpl	lvldlpl	Phospholipids in large VLDL	mmol/l	Lipoprotein subclasses	Large VLDL	average diameter 53.6 nm	Phospholipids in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Phospholipids (mmol/l)	Phospholipids	L-VLDL-PL	L-VLDL-PL	Phospholipids in large VLDL	no	no
BMI	u9OArP	L_VLDL_PL_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	0.0802472087303152	0.11352767397967	0.480284544204263	lvldlpl	lvldlpl	L_VLDL_PL	lvldlpl	lvldlpl	Phospholipids in large VLDL	mmol/l	Lipoprotein subclasses	Large VLDL	average diameter 53.6 nm	Phospholipids in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Phospholipids (mmol/l)	Phospholipids	L-VLDL-PL	L-VLDL-PL	Phospholipids in large VLDL	no	no
BMI	uDIUGH	XS_VLDL_P_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	-0.0301292283671174	0.148896907645929	0.83980047122428	xsvldlp	xsvldlp	XS_VLDL_P	xsvldlp	xsvldlp	Concentration of very small VLDL particles	mmol/l	Lipoprotein subclasses	Very small VLDL	average diameter 31.3 nm	Concentration of very small VLDL particles (mol/l)	Lipoprotein subclasses	Very Small VLDL	Particle concentration (mol/l)	Particle concentration	XS-VLDL-P	XS-VLDL-P	Concentration of very small VLDL particles	no	no
BMI	uDIUGH	XS_VLDL_P_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	-0.00273904511047799	0.0357565482619815	0.938939678371511	xsvldlp	xsvldlp	XS_VLDL_P	xsvldlp	xsvldlp	Concentration of very small VLDL particles	mmol/l	Lipoprotein subclasses	Very small VLDL	average diameter 31.3 nm	Concentration of very small VLDL particles (mol/l)	Lipoprotein subclasses	Very Small VLDL	Particle concentration (mol/l)	Particle concentration	XS-VLDL-P	XS-VLDL-P	Concentration of very small VLDL particles	no	no
BMI	uDIUGH	XS_VLDL_P_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	-0.0211774787941224	0.0340926369318378	0.534484775047074	xsvldlp	xsvldlp	XS_VLDL_P	xsvldlp	xsvldlp	Concentration of very small VLDL particles	mmol/l	Lipoprotein subclasses	Very small VLDL	average diameter 31.3 nm	Concentration of very small VLDL particles (mol/l)	Lipoprotein subclasses	Very Small VLDL	Particle concentration (mol/l)	Particle concentration	XS-VLDL-P	XS-VLDL-P	Concentration of very small VLDL particles	no	no
BMI	uDIUGH	XS_VLDL_P_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	-0.0487193605475884	0.116908268866282	0.677214715303206	xsvldlp	xsvldlp	XS_VLDL_P	xsvldlp	xsvldlp	Concentration of very small VLDL particles	mmol/l	Lipoprotein subclasses	Very small VLDL	average diameter 31.3 nm	Concentration of very small VLDL particles (mol/l)	Lipoprotein subclasses	Very Small VLDL	Particle concentration (mol/l)	Particle concentration	XS-VLDL-P	XS-VLDL-P	Concentration of very small VLDL particles	no	no
BMI	UjFAfn	M_HDL_PL_pct_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	0.494374801670589	0.144722111289823	0.00073635765108937	mhdlplpct	mhdlplpct	M_HDL_PL_pct	mhdlplpct	mhdlpl_	Phospholipids to total lipids ratio in medium HDL	%	Relative lipoprotein lipid concentrations	Medium HDL ratios		Phospholipids in medium HDL to total lipids in medium HDL ratio (%)	Lipoprotein subclasses ratios	Medium HDL ratios	Phospholipids to total lipid ratio (%)	Ratio	M-HDL-PL_%	M-HDL-PL_percent	Phospholipids to total lipds ratio in medium HDL	yes	yes
BMI	UjFAfn	M_HDL_PL_pct_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	0.337736935967928	0.0369850129332227	6.74169103936311e-20	mhdlplpct	mhdlplpct	M_HDL_PL_pct	mhdlplpct	mhdlpl_	Phospholipids to total lipids ratio in medium HDL	%	Relative lipoprotein lipid concentrations	Medium HDL ratios		Phospholipids in medium HDL to total lipids in medium HDL ratio (%)	Lipoprotein subclasses ratios	Medium HDL ratios	Phospholipids to total lipid ratio (%)	Ratio	M-HDL-PL_%	M-HDL-PL_percent	Phospholipids to total lipds ratio in medium HDL	yes	yes
BMI	UjFAfn	M_HDL_PL_pct_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	0.393467210655869	0.0331670749530656	1.83841860266272e-32	mhdlplpct	mhdlplpct	M_HDL_PL_pct	mhdlplpct	mhdlpl_	Phospholipids to total lipids ratio in medium HDL	%	Relative lipoprotein lipid concentrations	Medium HDL ratios		Phospholipids in medium HDL to total lipids in medium HDL ratio (%)	Lipoprotein subclasses ratios	Medium HDL ratios	Phospholipids to total lipid ratio (%)	Ratio	M-HDL-PL_%	M-HDL-PL_percent	Phospholipids to total lipds ratio in medium HDL	yes	yes
BMI	UjFAfn	M_HDL_PL_pct_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	0.264375115979344	0.131331531877098	0.0451297548895431	mhdlplpct	mhdlplpct	M_HDL_PL_pct	mhdlplpct	mhdlpl_	Phospholipids to total lipids ratio in medium HDL	%	Relative lipoprotein lipid concentrations	Medium HDL ratios		Phospholipids in medium HDL to total lipids in medium HDL ratio (%)	Lipoprotein subclasses ratios	Medium HDL ratios	Phospholipids to total lipid ratio (%)	Ratio	M-HDL-PL_%	M-HDL-PL_percent	Phospholipids to total lipds ratio in medium HDL	yes	yes
BMI	uJi2nS	M_LDL_PL_pct_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	-0.0353904086993612	0.136170823881667	0.795147229335534	mldlplpct	mldlplpct	M_LDL_PL_pct	mldlplpct	mldlpl_	Phospholipids to total lipids ratio in medium LDL	%	Relative lipoprotein lipid concentrations	Medium LDL ratios		Phospholipids in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Phospholipids to total lipid ratio (%)	Ratio	M-LDL-PL_%	M-LDL-PL_percent	Phospholipids to total lipds ratio in medium LDL	yes	yes
BMI	uJi2nS	M_LDL_PL_pct_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	-0.0338987087205443	0.0337642644321106	0.315387361327244	mldlplpct	mldlplpct	M_LDL_PL_pct	mldlplpct	mldlpl_	Phospholipids to total lipids ratio in medium LDL	%	Relative lipoprotein lipid concentrations	Medium LDL ratios		Phospholipids in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Phospholipids to total lipid ratio (%)	Ratio	M-LDL-PL_%	M-LDL-PL_percent	Phospholipids to total lipds ratio in medium LDL	yes	yes
BMI	uJi2nS	M_LDL_PL_pct_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	-0.0306333054666917	0.0311788893464789	0.325852845681613	mldlplpct	mldlplpct	M_LDL_PL_pct	mldlplpct	mldlpl_	Phospholipids to total lipids ratio in medium LDL	%	Relative lipoprotein lipid concentrations	Medium LDL ratios		Phospholipids in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Phospholipids to total lipid ratio (%)	Ratio	M-LDL-PL_%	M-LDL-PL_percent	Phospholipids to total lipds ratio in medium LDL	yes	yes
BMI	uJi2nS	M_LDL_PL_pct_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted mode	264	-0.132528936095329	0.125724562781692	0.292794837516547	mldlplpct	mldlplpct	M_LDL_PL_pct	mldlplpct	mldlpl_	Phospholipids to total lipids ratio in medium LDL	%	Relative lipoprotein lipid concentrations	Medium LDL ratios		Phospholipids in medium LDL to total lipids in medium LDL ratio (%)	Lipoprotein subclasses ratios	Medium LDL ratios	Phospholipids to total lipid ratio (%)	Ratio	M-LDL-PL_%	M-LDL-PL_percent	Phospholipids to total lipds ratio in medium LDL	yes	yes
BMI	uKNkVO	XL_HDL_P_int_imputed.txt_adiposity_instruments.txt	BMI	MR Egger	264	-0.40927043134253	0.139525118758918	0.00365054929886479	xlhdlp	xlhdlp	XL_HDL_P	xlhdlp	xlhdlp	Concentration of very large HDL particles	mmol/l	Lipoprotein subclasses	Very large HDL	average diameter 14.3 nm	Concentration of very large HDL particles (mol/l)	Lipoprotein subclasses	Very large HDL	Particle concentration (mol/l)	Particle concentration	XL-HDL-P	XL-HDL-P	Concentration of very large HDL particles	no	no
BMI	uKNkVO	XL_HDL_P_int_imputed.txt_adiposity_instruments.txt	BMI	Weighted median	264	-0.393456562300005	0.0365195024631491	4.57337517041506e-27	xlhdlp	xlhdlp	XL_HDL_P	xlhdlp	xlhdlp	Concentration of very large HDL particles	mmol/l	Lipoprotein subclasses	Very large HDL	average diameter 14.3 nm	Concentration of very large HDL particles (mol/l)	Lipoprotein subclasses	Very large HDL	Particle concentration (mol/l)	Particle concentration	XL-HDL-P	XL-HDL-P	Concentration of very large HDL particles	no	no
BMI	uKNkVO	XL_HDL_P_int_imputed.txt_adiposity_instruments.txt	BMI	Inverse variance weighted (multiplicative random effects)	264	-0.409882386000533	0.0319414903246413	1.08123998278572e-37	xlhdlp	xlhdlp	XL_HDL_P	xlhdlp	xlhdlp	Concentration of very large HDL particles	mmol/l	Lipoprotein subclasses	Very large HDL	average diameter 14.3 nm	Concentration of very large HDL particles (mol/l)	Lipoprotein subclasses	Very large HDL	Particle concentration (mol/l)	Particle concentration	XL-HDL-P	XL-HDL-P	Concentration of very large HDL particles	no	no
